MT,BE,82453.9
MT,BG,17380.6
MT,CH,74811.1
MT,CY,28614.8
MT,CZ,10251.4
MT,DE,495928.0
MT,DK,54160.7
MT,EE,584.5
MT,EL,21397.0
MT,ES,127264.7
MT,FI,10957.7
MT,FR,196957.2
MT,HR,3630.66666667
MT,HU,26861.9
MT,IE,56294.7
MT,IS,0.0
MT,IT,620451.7
MT,LT,9834.7
MT,LU,3346.1
MT,LV,2708.0
MT,MT,966.888888889
MT,NL,90570.8
MT,NO,22536.0
MT,PL,33754.7
MT,PT,2627.9
MT,RO,11679.8
MT,SE,64170.5
MT,SI,5014.3
MT,SK,1853.1
MT,TR,31183.3
MT,UK,1110029.7
NL,AT,646982.4
NL,BE,203285.6
NL,BG,170683.3
NL,CH,1287325.5
NL,CY,92769.8
NL,CZ,476387.1
NL,DE,3134932.2
NL,DK,1139371.2
NL,EE,68202.8
NL,EL,1322515.4
NL,ES,5231344.4
NL,FI,466358.2
NL,FR,2706674.2
NL,HR,166785.666667
NL,HU,495935.4
NL,IE,772274.0
NL,IS,114987.1
NL,IT,3213552.8
NL,LT,63969.4
NL,LU,101841.9
NL,LV,118095.0
NL,MT,91601.6
NL,NL,16098.1
NL,NO,1484893.3
NL,PL,520735.5
NL,PT,1230244.8
NL,RO,353535.5
NL,SE,1009944.8
NL,SI,23292.7
NL,SK,12549.5
NL,TR,2299080.8
NL,UK,8020244.4
NO,AT,143662.8
NO,BE,214879.1
NO,BG,93725.0
NO,CH,176577.7
NO,CY,93188.9
NO,CZ,198507.3
NO,DE,1571492.6
NO,DK,2418745.6
NO,EE,116683.3
NO,EL,599193.2
NO,ES,2080055.9
NO,FI,311669.8
NO,FR,704638.5
NO,HR,257515.0
NO,HU,99692.5
NO,IE,121980.2
NO,IS,221045.4
NO,IT,429864.1
NO,LT,147709.0
NO,LU,193.666666667
NO,LV,268037.4
NO,MT,20593.1
NO,NL,1460377.1
NO,NO,13916119.6
NO,PL,851350.7
NO,PT,174188.4
NO,RO,9037.3
NO,SE,1349616.3
NO,SI,731.3
NO,SK,5893.3
NO,TR,521107.8
NO,UK,2191555.5
PL,AT,266728.4
PL,BE,414285.0
PL,BG,196658.0
PL,CH,264159.0
PL,CY,77021.8
PL,CZ,172613.1
PL,DE,2930065.7
PL,DK,400412.4
PL,EE,20747.4
PL,EL,661865.1
PL,ES,931739.9
PL,FI,198755.9
PL,FR,861711.3
PL,HR,52098.0
PL,HU,150178.6
PL,IE,911717.1
PL,IS,16921.9
PL,IT,1102267.7
PL,LT,70717.7
PL,LU,307.0
PL,LV,57155.8
PL,MT,33900.0
PL,NL,514983.9
PL,NO,880759.6
PL,PL,1195726.8
PL,PT,106602.9
PL,RO,69603.2
PL,SE,588460.5
PL,SI,7763.2
PL,SK,3265.9
PL,TR,602263.5
PL,UK,4346344.4
PT,AT,101953.6
PT,BE,829025.8
PT,BG,5615.1
PT,CH,1247463.8
PT,CY,972.0
PT,CZ,77106.9
PT,DE,2797024.2
PT,DK,237795.7
PT,EE,5684.7
PT,EL,11670.0
PT,ES,2930902.4
PT,FI,128584.3
PT,FR,3293380.3
PT,HR,26105.6666667
PT,HU,57949.0
PT,IE,653561.0
PT,IS,5027.2
PT,IT,1176694.8
PT,LT,1494.6
PT,LU,191425.0
PT,LV,1010.9
PT,MT,2726.7
PT,NL,1246735.8
PT,NO,160822.3
PT,PL,109900.7
PT,PT,3002240.6
PT,RO,30246.1
PT,SE,165980.8
PT,SI,163.7
PT,SK,1885.5
PT,TR,83650.0
PT,UK,5428123.7
RO,AT,444614.8
RO,BE,239482.8
RO,BG,38767.1
RO,CH,119948.8
RO,CY,107797.0
RO,CZ,100865.0
RO,DE,1190643.9
RO,DK,26200.0
RO,EE,308.25
RO,EL,252847.8
RO,ES,907966.5
RO,FI,15882.3
RO,FR,590598.7
RO,HR,402.0
RO,HU,147557.6
RO,IE,63991.5
RO,IS,61.875
RO,IT,1855628.5
RO,LT,71.125
RO,LU,176.166666667
RO,LV,4136.0
RO,MT,10768.6
RO,NL,351268.6
RO,NO,9534.77777778
RO,PL,73511.2
RO,PT,29365.2
RO,RO,593792.2
RO,SE,13268.3
RO,SI,1508.0
RO,SK,4280.4
RO,TR,430942.2
RO,UK,690151.0
SE,AT,351622.2
SE,BE,430933.6
SE,BG,83539.9
SE,CH,464102.0
SE,CY,211401.0
SE,CZ,177482.4
SE,DE,2641684.6
SE,DK,1659575.0
SE,EE,146282.3
SE,EL,783491.8
SE,ES,2285680.5
SE,FI,1382546.1
SE,FR,1077836.7
SE,HR,233316.0
SE,HU,298594.6
SE,IE,134831.7
SE,IS,137112.3
SE,IT,754851.6
SE,LT,53346.0
SE,LU,4209.0
SE,LV,208551.4
SE,MT,64236.6
SE,NL,937556.9
SE,NO,1360218.0
SE,PL,608060.1
SE,PT,163077.0
SE,RO,13485.8
SE,SE,6852175.3
SE,SI,3257.6
SE,SK,16875.5
SE,TR,945777.2
SE,UK,2398027.1
SI,AT,65246.0
SI,BE,78023.7
SI,BG,4873.7
SI,CH,74302.4
SI,CY,2831.66666667
SI,CZ,24014.7
SI,DE,207574.3
SI,DK,19790.5
SI,EE,212.0
SI,EL,73269.3
SI,ES,13677.5
SI,FI,23501.1
SI,FR,103943.5
SI,HR,435.666666667
SI,HU,7482.2
SI,IE,2306.0
SI,IS,1965.75
SI,IT,2750.3
SI,LT,379.428571429
SI,LU,167.5
SI,LV,171.5
SI,MT,4948.2
SI,NL,23114.1
SI,NO,1288.75
SI,PL,7748.1
SI,PT,109.714285714
SI,RO,1525.11111111
SI,SE,3313.9
SI,SI,77.375
SI,SK,41.8888888889
SI,TR,140422.0
SI,UK,145091.3
SK,AT,41418.8
SK,BE,44435.6
SK,BG,67531.8
SK,CH,1048.2
SK,CY,6516.5
SK,CZ,136593.2
SK,DE,60829.3
SK,DK,6353.4
SK,EE,146.0
SK,EL,122641.2
SK,ES,108948.2
SK,FI,585.1
SK,FR,77199.6
SK,HR,3043.66666667
SK,HU,189.6
SK,IE,105949.0
SK,IS,498.0
SK,IT,205822.8
SK,LT,40.125
SK,LU,46.5
SK,LV,214.111111111
SK,MT,2085.66666667
SK,NL,12642.6
SK,NO,4856.5
SK,PL,2090.4
SK,PT,1678.1
SK,RO,4435.6
SK,SE,16674.5
SK,SI,34.8
SK,SK,75943.9
SK,TR,125166.7
SK,UK,504979.4
UK,AT,1721208.4
UK,BE,1380005.3
UK,BG,950020.0
UK,CH,4968460.8
UK,CY,2643276.8
UK,CZ,1613775.8
UK,DE,11751097.6
UK,DK,2623052.9
UK,EE,148091.2
UK,EL,5201025.6
UK,ES,32956229.2
UK,FI,1002839.0
UK,FR,11398004.6
UK,HR,975561.666667
UK,HU,1184172.9
UK,IE,10778532.6
UK,IS,505922.4
UK,IT,10881043.3
UK,LT,541587.1
UK,LU,279509.6
UK,LV,537162.7
UK,MT,1124682.3
UK,NL,7975586.9
UK,NO,2273311.0
UK,PL,4671970.9
UK,PT,5382915.9
UK,RO,722170.5
UK,SE,2398802.8
UK,SI,145979.6
UK,SK,530854.7
UK,TR,4913678.4
UK,UK,22915386.0
