ME,TR,0
ME,UK,0
MK,NL,32386
MK,NO,13915
MK,PL,56
MK,SE,167838
MK,SI,45120
MK,SK,0
MK,TR,226541
MK,UK,72769
MT,MT,167831.4
MT,NL,129714
MT,NO,20451
MT,PL,103559
MT,PT,2510
MT,RO,35356
MT,SE,87464
MT,SI,4363
MT,SK,3380
MT,TR,118343
MT,UK,1285404
NL,NL,1702607.33333333
NL,NO,1738041
NL,PL,911283
NL,PT,1681293
NL,RO,482132
NL,SE,1161503
NL,SI,23633
NL,SK,210
NL,TR,2748183
NL,UK,9490768
NO,NO,2689333.375
NO,PL,1743849
NO,PT,298831
NO,RO,32516
NO,SE,1648980
NO,SI,1809
NO,SK,473
NO,TR,675883
NO,UK,2724483
PL,PL,1290560.85714286
PL,PT,211284
PL,RO,108991
PL,SE,883842
PL,SI,15646
PL,SK,1060
PL,TR,795335
PL,UK,6260051
PT,PT,1751568.33333333
PT,RO,57772
PT,SE,205033
PT,SI,304
PT,SK,610
PT,TR,213846
PT,UK,6657530
RO,RO,431186
RO,SE,96493
RO,SI,0
RO,SK,417
RO,TR,606971
RO,UK,1507800
SE,SE,2531758
SE,SI,5694
SE,SK,543
SE,TR,1310142
SE,UK,2681790
SI,SI,54635.3333333333
SI,SK,0
SI,TR,140530
SI,UK,157246
SK,SK,337476.5
SK,TR,204637
SK,UK,588082
TR,TR,5665769
UK,UK,22828234
