Cayman Islands,0.34121357833635785,-1.4040745685057032
Bahamas,0.4274611249790451,-1.3334896008614876
Belize,0.753969865752042,-1.8815889061001687
Cook Islands,-0.30835989648739703,-2.7701833767700688
Fiji,-0.3026085382422774,3.123105724043144
Tonga,-0.3273595765756004,-3.0480055829156747
Kiribati,0.0016663265058839494,3.0820939072243214
Wallis and Futuna,-0.24044718943303134,-3.0915079231218887
Samoa,-0.24097918634945825,-3.0020018831312045
American Samoa,-0.24914507011107256,-2.9682350770283903
French Polynesia,-0.2882146486044522,-2.536038872772205
Vanuatu,-0.2872081699942493,2.935019073033181
New Caledonia,-0.36974065435977094,2.9000411589659842
New Zealand,-0.7193468018944963,3.026474401247265
Antarctica,-1.5145472883740023,-2.4094196585676197
Afghanistan,0.5951879511656722,1.1574857671983763
Bahrain,0.4554367099808276,0.8833471983648916
Saudi Arabia,0.4300939666238966,0.7699690317591129
Iran,0.5655458443477799,0.9199421455899509
Jordan,0.5509425990000325,0.629651906688094
West Bank,0.5561439356996155,0.6146910022619627
Kuwait,0.5091036926192639,0.833580721258216
Lebanon,0.5949344572242982,0.6253263824960521
United Arab Emirates,0.4805003016168319,0.9059432656094105
Oman,0.37697631114508257,0.9832641201641543
Pakistan,0.5262700410029434,1.219454444740016
Iraq,0.5936568798182721,0.7733608708015758
Syria,0.6165248717228577,0.6669596971490949
Qatar,0.4396354002606447,0.897796953877434
Northern Mariana Islands,0.2576849931082798,2.539976584859867
Guam,0.23620778351573396,2.5283360519580005
Marshall Islands,0.14941284804538046,2.9351055687836456
Midway Islands,0.4922125233348471,-3.095882422955782
Micronesia,0.12955418342089145,2.667383231996785
Palau,0.12858975119382404,2.348235899590752
Taiwan,0.41493527850503775,2.105113158215687
Japan,0.604300378242059,2.3557815020948567
South Korea,0.6326368292208083,2.2291117018278506
Philippines,0.2026179855446488,2.1435114841155145
Argentina,-0.6300326665856778,-1.112107819960325
Brazil,-0.266833794080088,-0.8715920396507675
Chile,-0.6272884361648707,-1.26490471523962
Ecuador,-0.02644813386564418,-1.393913610422198
Paraguay,-0.43322805307207346,-0.9950404324657661
Colombia,0.0973187308035918,-1.3029308009201226
Bolivia,-0.2944908471177285,-1.1430584359879232
Suriname,0.07758353282767613,-0.972115914811253
French Guiana,0.07493526505690615,-0.930297193462618
Peru,-0.17439945289817824,-1.3117470490733207
Uruguay,-0.5788105947367415,-0.9819462460050566
Venezuela,0.15917835306415057,-1.1749984229490626
Guyana,0.09659358922809257,-1.0339858033257994
Antigua and Barbuda,0.3034473123421891,-1.0787989629506096
Barbados,0.228194822215739,-1.0383400105694713
Dominica,0.2695112114111065,-1.07069183359203
Martinique,0.2546609842342738,-1.0647067035204054
Guadeloupe,0.2859152027178206,-1.0758809721301525
Grenada,0.20951281374832395,-1.07837264807512
Virgin Islands,0.3163574930385294,-1.1327903054587196
Puerto Rico,0.31956844375551297,-1.1547920595640182
Saint Kitts and Nevis,0.30121694748313516,-1.0935235160869923
Saint Lucia,0.2421941187115239,-1.0641750238860381
Aruba,0.21819059100229268,-1.2219957272406026
Netherlands Antilles,0.27083133064037157,-1.140420949211658
Anguilla,0.31773369359505643,-1.1005190962260551
Trinidad and Tobago,0.1897635945819351,-1.066133225680457
British Virgin Islands,0.3235750745634588,-1.1245759420145651
Saint Vincent and the Grenadines,0.22451847535435412,-1.069564708787595
Kazakhstan,0.8507590660933829,1.1950555780877423
Kyrgyzstan,0.7303885367957912,1.2898114755816739
Azerbaijan,0.7018601864334459,0.82732494383183
Russia,1.1215657312970375,1.3055715997786568
Ukraine,0.845091900027411,0.553259474073582
Belarus,0.934569705871678,0.48471623446695355
Turkmenistan,0.6869458171463891,1.0360991907724806
Tajikistan,0.6746420505495746,1.2094251644773029
Uzbekistan,0.7073590187174053,1.1665177302599747
India,0.39094713251793084,1.3949935327710026
Sri Lanka,0.13122332144009805,1.4095668000133459
Cambodia,0.24950326191047614,1.7704122995895004
Bangladesh,0.41306623864802694,1.575197249774536
Hong Kong,0.38999360465890914,1.9905313838954628
Laos,0.3220886508332375,1.807905951295144
Macau,0.3865834318609798,1.9825544539928273
Nepal,0.4877498462076466,1.477414001704552
Bhutan,0.4762038148848457,1.574497795227201
Maldives,0.017556765837450767,1.1936270031421967
Thailand,0.2434757829922838,1.7594013645672635
Vietnam,0.25746039743824706,1.8659660586695788
Burma,0.3568966509778876,1.6903304449177559
Indonesia,-0.03851327034469216,2.037728695939008
Malaysia,0.07351500088997513,1.905898703911607
Brunei,0.08361268891292435,2.0011062286332697
East Timor,-0.15323781758507063,2.1945480851839103
Singapore,0.02409785830172524,1.8131149733108998
Australia,-0.47814459326627873,2.458236488071451
Christmas Island,-0.18239737305649145,1.8446385290433844
Norfolk Island,-0.5068715273705384,2.9310884115466598
China,0.6038835572102486,1.926532673406301
North Korea,0.6875037010186081,2.2101165770040683
Mongolia,0.8342716854768025,1.763296571324841
United States,0.7438410711614079,-1.7244870859612689
Latvia,0.9899579292308686,0.41448331980758196
Lithuania,0.9657272676628829,0.41656555089646746
Armenia,0.7047644810322402,0.7775289956688837
Eritrea,0.2562821589209773,0.7036584561379784
Palestine,0.5453525739360178,0.5982308025125088
Georgia,0.7379467492003704,0.7432914617515185
Yemen,0.26105800811001484,0.8312665868540066
Bermuda,0.5648583314185694,-1.1288563286469888
Solomon Islands,-0.15474954421951356,2.7812450570638734
Nauru,-0.009554944616383117,2.9132862388561698
Tuvalu,-0.1487893187325166,3.1275601889504663
Namibia,-0.38195616248818937,0.30047738871504936
Djibouti,0.20535202136615105,0.7524895948076761
Montserrat,0.29306523189181594,-1.0854778287053968
Johnston Atoll,0.2919691413654712,-2.9589264344207127
Western Sahara,0.4516568488992135,-0.23791690867237117
Niue,-0.33299190887601554,-2.9657611710428378
Cocos (Keeling) Islands,-0.2127259675386221,1.6900703904305894
Myanmar,0.40472092375447805,1.6415013895237374
Svalbard,1.3687273696464313,0.25143371188902036
Wake Island,0.33653614352323385,2.9083468800501464
